address,body,date_sent,is_spent
AD-HSEJOY,"#HappyFestivities: Your happy place comes to life with Housejoy! Book quality home services like home cleaning, pest control, home/Appliance repairs, painting etc & enjoy exclusive partner gift vouchers (from Cleartrip, Urban Ladder, Abof, Max etc.) worth Rs.20000 for your festive indulgence! https://goo.gl/itw4ut *T&C",1505624700000,0
AD-HSEJOY,HouseJoy is India's largest Home Service provider with 10 Lac+ happy customers. Click www.gs.im/?PTXOB5L1wi8u to get offers notifications on FB.,1509098335000,0
AD-IONHLP,"Dear neel, We have received your Service request with Service id TKT470782. We shall respond to your query shortly. Please call  to know the status of your Service request. Team ION",1503280778000,0
AD-IONHLP,"Dear Nilabja Asis Ray, Now get an opportunity to earn INR 500 by just referring your friend to ION. Click www.customer.i-on.in with your User Name : neel and  Password : neel to refer now. T&C Apply bit.ly/ion-tc. Team ION",1509092496000,0
AD-IndiGo,"IndiGo: Dear Mr Nilabja Ray,your currently booked IndiGo itinerary is effected due to flt cancellation. We have re-booked you on 6E 587, 16 Nov, BOM-CCU,2155/0035. To accept the new flight and avoid repeat messages, SMS OK UYLQKC to 566772.  To explore alternate flts or cancel at no charge, Click Here http://ty.vfap.co/79v7fgmr  or check your email.",1510306574000,0
AD-JEEVES,Dear Nilabja We are cancelling your service request as the product is still not dropped by you in our service center. Please reach out to smart buy helpline no 080 41609211 for further assistance. Thank you !,1508849740000,0
AD-KOTAKS,"Position Cash - Buy """"Funny Software"""", BSE SCRIPT ID - 539169 CMP 13.63 TGT 15,16,17  SL 13, Long Term TGT 40 Time Horizon 25 Days. Trade Quantity 4500 Shares.",1506665561000,0
AD-LNSKRT,Introducing Katrina Kaif for Lenskart. Watch Katrina try latest styles: lenskart.com/kat | Last few hours of BIG DIWALI SALE. Upto 1000 OFF. Voucher DIWALI1000,1507463028000,0
AD-LYBRAT,"HUGE DISCNT! Full Body Check at Rs.999 only. Thyroid,Diabetes,CBC,Kidney,Liver,Cholstrl+Free Dr.Consult+Home Pickup. Give miss call to Lybrate at 8655053857",1504161189000,0
AD-LYBRAT,"HUGE DISCNT! Full Body Check at Rs.999 only. Thyroid,Diabetes,CBC,Kidney,Liver,Cholstrl+Free Dr.Consult+Home Pickup. Give miss call to Lybrate at 8655053857",1505899162000,0
AD-MMTRIP,"Your MakeMyTrip MyWallet bonus balance associated with the account ray.neel@outlook.com for Rs 500.0 will expire on Sep 25, 2017. Total available balance is Rs. 500.0. Use it to plan your travel now.",1506242928000,0
AD-MMTRIP,"Your MakeMyTrip MyWallet bonus balance associated with the account ray.neel@outlook.com for Rs 1500.0 will start expiring from Oct 14, 2017. Total available balance is Rs. 1500.0.Use it in your booking now!",1507042767000,0
AD-MMTRIP,"Your MakeMyTrip MyWallet bonus balance associated with the account ray.neel@outlook.com for Rs 1500.0 will start expiring from Oct 14, 2017. Total available balance is Rs. 1500.0.Use it in your booking now!",1507727850000,0
AD-MOBIKW,Special Offer on Hicare Pest Control Services! Pay with MobiKwik & get upto 50% discount + upto Rs. 300 SuperCash. T&CApply: http://bit.ly/2uLuJJi,1502970322000,0
AD-MOBIKW,Save more @ More Megastores. Pay with MobiKwik & save up to Rs.200 on best-in-class quality products! T&Ca: bit.ly/_Mor,1507291690000,0
AD-MONSTR,Welcome to Monster.com! 952752 is the OTP to verify you mobile no. Verify now and let employers reach you for jobs.,1508616903000,0
AD-MONVEW,"Hi... As a valuable user, you are eligible for upto Rs. 2 Lakhs of Personal Loan through Money View app.Application takes only few minutes through the app. Interested? APPLY NOW - https://goo.gl/dwd1xj",1506334905000,0
AD-MONVEW,Furnishing your home ? Buying a vehicle ?Medical treatment ?Get upto Rs. 2 Lakhs Loan for any need with your Money View app.Completely Paperless.APPLY IN JUST FEW MINS - https://goo.gl/UtgCLj,1506939724000,0
AD-NPCIBH,Thank you for downloading BHIM.   Click bit.ly/2uIGgFJ to know more about BHIM. Start using BHIM now.,1503246800000,0
AD-NSESMS,SBICAP SECURITIES LIMITED has reported to NSE that your fund balance 0 and securities balance 0 with them as on end of Jul-17 . See details at nilabja.ray.12@gmail.com.,1506870682000,0
AD-NSESMS,ZERODHA has reported to NSE that your fund balance +3358.43 and securities balance 0 with them as on end of Sep-17 . See details at NILABJA.RAY.12@GMAIL.COM.,1508446413000,0
AD-NSESMS,"Dear AWDXXXXX1M,Your traded value for 06-NOV-17 CM Rs 1316.8 Check your registered email. For details contact broker.",1509976258000,1
AD-OLACAB,Use code DELSHR & get SHARE PASS of 8km for free. Tap 'Register a Pass' option on your app & enter code. Enjoy flat fares on Share rides http://bit.ly/2veUYUQ,1503994046000,0
AD-OLACBS,"Buy Ola Share Pass at Re 1. Starting this Independence Day, take an Ola Share to free our roads from congestion. Offer ends 31st August. Know more: http://bit.ly/2uETGWV",1502847076000,0
AD-OLACBS,Use Code MONSOON to take 3 or more Micro/Mini/Prime rides and win a free Umbrella. Offer ends today 16th Aug. Know more: http://bit.ly/2fIXQGC,1502866967000,0
AD-OLACBS,Use code NOON60 and get 50% (upto Rs.60) off on 2 Mini/Prime sedan rides between 11 am to 5 pm. Valid for first 100000 users. Pay with Ola Money for the first time and get extra Rs.50 cashback on 2 rides. Know more - https://blog.olacabs.com/176771094-2/,1507620587000,0
AD-OLACBS,"Use code AUTO30 & get Rs 15 off each on 2 Auto rides. Enjoy convenience, Free WiFi & more with Ola Auto! Hurry, offer valid for first 100000 redemptions only. Know More - https://blog.olacabs.com/176771710-2/",1509947707000,0
AD-OLACBS,"Use code AUTO30 & get Rs 15 off each on 2 Auto rides. Enjoy convenience, Free WiFi & more with Ola Auto! Hurry, offer valid for first 100000 redemptions only. Know More - https://blog.olacabs.com/176771710-2/",1510220043000,0
AD-OLACBS,Win Flipkart?s Billion Capture+ smartphone. Just watch the video and answer a question. Know more.: https://blog.olacabs.com/176772184-2/,1510407816000,0
AD-OLACBS,"Ride everyday in an AC Ola Shuttle from Borivali, Andheri & Goregaon to Thane, Seepz & Lower Parel Know more - https://blog.olacabs.com/176770928-2/",1510489663000,0
AD-OLACBS,"As per RBI mandate, please update your Basic KYC details to continue using your Ola Money Wallet. Update now! http://bit.ly/2Avegsd",1510738335000,0
AD-OLACBS,Use code LETSGO & get 50% off (up to Rs. 50) on 4 Ola rides from 7 am to 10 pm in Mumbai. Valid for first 100000 users. Pay with Ola Money for the first time and get Rs.50 cashback on 2 rides. Know more - https://blog.olacabs.com/176772460-2/,1510886572000,0
AD-POLBAZ,"Hi, policy for your vehicle Bajaj Avenger expires on 12-Sep-17. Visit http://nsm.sg/rZfvH to renew for as low as Rs.1106 - PolicyBazaar",1504260870000,0
AD-POLBAZ,"Presenting SimplyCLICK SBI Credit Card with exclusive benefits - Amazon GiftCard worth Rs.500, 10X Reward Points & more. Click http://nsm.sg/J4Alji to apply.",1511606439000,0
AD-PPQuiz,Saturday Offer: WIN Rs 105 Paytm Cash! Play EASY QUESTIONS in Classic 10/10 and WIN Paytm cash INSTANTLY. To win click on https://goo.gl/8v0hHT,1505540560000,0
AD-PPRFRY,Neel! Avail FLAT Rs.250 off on EVERYTHING! Min purchase 599. Coupon - 'SEP250'. HURRY! Visit http://bsft.io/y/4ruxxg,1505544790000,0
AD-PPRFRY,Neel! Celebrate this festive season! FLAT Rs.300 off on EVERYTHING! Min purchase 599. Coupon 'SEP250'. Visit http://bsft.io/y/ijp13g,1506155862000,0
AD-PPRFRY,Neel! Diwali Bonanza! FLAT Rs.250 off on EVERYTHING! Min purchase 599. Coupon - 'FEST250'. Visit http://bsft.io/y/twmt5z,1506753538000,0
AD-PPRFRY,Neel! Diwali Offer! FLAT Rs.250 off on EVERYTHING! Min purchase 599. Coupon - 'OCT250'. Visit http://bsft.io/y/uf9jrh,1507966998000,0
AD-PPRFRY,Neel! FLAT Rs.250 off on EVERYTHING! Min order 599. Coupon - 'PFN250'.  Visit http://bsft.io/y/ta5dxe,1510386004000,0
AD-PZAHUT,"Sort your weekend scenes! Get FLAT 50% OFF at PIZZA HUT! Valid on Medium Pan Pizzas if u buy 2, Call 011-39883988 & Online http://vls.bz/DHu8Hdy2EzE",1503209397000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Taste at 50% OFF
when you buy 2 Medium Pan Pizzas. TnC 
Valid on Call 033-39883988 & Online http://vls.bz/OtFHn3ks6Zu",1504335130000,0
AD-PZAHUT,"Note:30% off on Stuffed Crust Pizza is available only in Delhi NCR, Bangalore, Mumbai and Pune. Walk in to avail 50% off on Medium Pan Pizza on Take Away. T&C",1504870159000,0
AD-PZAHUT,"Try PIZZA HUT's Most Wanted Stuffed Crust Pizza!
& Get 100% Great taste with Loaded Crust! Order Now.
Walk-In/Call 011-39883988 / http://vls.bz/DhoN8T9lmrH",1505024693000,0
AD-PZAHUT,"PIZZA HUT 50% off Don't Cook Wednesday!
Get 50% off on Medium Pan Pizzas in-store/2 for delivery!
Walk-in/Call 033-39883988 /Online http://vls.bz/OUzZ7uYKjhg0",1505283986000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Great Taste at 50% OFF
If you buy 2 Medium Pan Pizzas. TnC
Valid on Online Orders only http://vls.bz/O4MxXkoRrch",1505542406000,0
AD-PZAHUT,"Celebrate Dussehra with PIZZA HUT's special 50% OFF
Valid on 2 Medium Pan Pizzas. TnC
Valid on Online Only (Web, M-site, APP) https://goo.gl/hGSb2Y",1506752410000,0
AD-PZAHUT,"PIZZA HUT 50% off!
On Medium Pan Pizzas in-store/2 for delivery!
Walk-in/Call 033-39883988 Check MENU http://bit.ly/PH_Menu
Online http://bit.ly/PH_Order",1507703025000,0
AD-PZAHUT,"PIZZA HUT CRICKET FEVER ON! 50% off
Medium Pan Pizzas In-store/2 for delivry
Walk-in/Call 033-39883988 MENU http://bit.ly/PH_Menu
Online http://bit.ly/PH_Order",1508912789000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Great Taste at 50% OFF
Valid on 2 Medium Pan Pizzas. TnC
Valid on Online Only http://bit.ly/PH_Order",1509171424000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Great Taste at 50% OFF
Valid on 2 Medium Pan Pizzas. TnC
Valid on Online Only http://bit.ly/PH_Order",1509862111000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Great Taste at 50% OFF
Valid on 2 Medium Pan Pizzas. TnC
Valid on Online Only http://bit.ly/PH_Order",1510380846000,0
AD-PZAHUT,"PIZZA HUT gives you 100% Great Taste at 50% OFF
Valid on 2 Medium Pan Pizzas. TnC
Valid on Online Only http://bit.ly/PH_Order",1510986615000,0
AD-SBICRD,"Rs.109.00 was spent on your SBI Card no. ending XX8687 at ONE97 COMMUNICATIONS L on 17 Aug 17. Remaining credit limit: Rs.3,409.04.",1502925776000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.3,409.04. Kindly clear your card outstanding to avoid transaction declines.",1502925776000,0
AD-SBICRD,You have successfully reset password of your SBI Card Online Account.,1503078820000,0
AD-SBICRD,"Dear SBI Cardholder, your request for Flexipay of Rs. 37314.13 for 36 months with an EMI of Rs. 1269.72 has been taken for Card No. XXXX8687. Your request will be processed within 5 working days. Please note the Service Request No. 123409350246 for your reference.",1503079202000,0
AD-SBICRD,"Rs.565.00 was spent on your SBI Card no. ending XX8687 at WWW SWIGGY IN on 20 Aug 17. Remaining credit limit: Rs.1,963.43.",1503243744000,1
AD-SBICRD,Your Statement Dt 20/08/2017 has been dispatched. Total amt due of Rs 11504 or Min Amt of Rs 1982 is payable by 09/09/2017  -SBI Card. Click here https://Bitly.com/Payeasy  to pay your SBI Card bill in simple steps.,1503372987000,1
AD-SBICRD,"We have received payment of Rs.11,504.00 via PayNet and the same has been credited to your SBI CARD ending XX8687. Your available limit is Rs.12,460.07.",1503676396000,1
AD-SBICRD,"Dear SBI Cardholder, payment of Rs. 11504.00 for your SBI Credit Card has been successfully processed. ref no : JSBI5612176590.",1503676932000,1
AD-SBICRD,"Rs.7,712.00 was spent on your SBI Card no. ending XX8687 at INTERGLOBE AVIATION LI on 25 Aug 17. Remaining credit limit: Rs.4,748.07.",1503677293000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.4,748.07. Kindly clear your card outstanding to avoid transaction declines.",1503677296000,0
AD-SBICRD,"Rs.401.00 was spent on your SBI Card no. ending XX8687 at AVENUE SUPERMARTS LTD-D on 26 Aug 17. Remaining credit limit: Rs.4,347.07.",1503731163000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.4,347.07. Kindly clear your card outstanding to avoid transaction declines.",1503731165000,0
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.3,403.80. Kindly clear your card outstanding to avoid transaction declines.",1503817604000,0
AD-SBICRD,"Rs.842.00 was spent on your SBI Card no. ending XX8687 at WWW SWIGGY IN on 27 Aug 17. Remaining credit limit: Rs.2,561.80.",1503817773000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.1,111.90. Kindly clear your card outstanding to avoid transaction declines.",1504280173000,0
AD-SBICRD,"We hope this special day brings with it lots of smiles, good health and great fortune for you. Have a wonderful Birthday! - SBI Card.",1505190981000,0
AD-SBICRD,Congratulations!Your SBI Card account has been credited with Rs.520.16 towards Pantaloons cashback program in June-July.Thank you for your continued patronage.,1505559199000,1
AD-SBICRD,"Save paper, subscribe for SBI Card E-statements. Simply SMS ESR < your email id > to 5676791 from your mobile no registered with us",1505808882000,0
AD-SBICRD,"Dear SBI Cardholder, payment of Rs. 13591.00 for your SBI Credit Card has been successfully processed. ref no : JSBI5685336503.",1506307413000,1
AD-SBICRD,"Dear MR NILABJA RAY, basis Government of India mandate, please share your 12 digit Aadhaar number along with your name as mentioned on your Aadhaar card. SMS AADHAAR<space>your AADHAAR no.<space>your Name to 5676791, from your registered mobile number. Kindly send at the earliest to avoid de-activation of card account.",1507119173000,0
AD-SBICRD,"Rs.586.00 was spent on your SBI Card no. ending XX8687 at AIRTEL PYMT-BILLDESK on 8 Oct 17. Remaining credit limit: Rs.9,743.65.",1507436627000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.3,295.86. Kindly clear your card outstanding to avoid transaction declines.",1508341130000,0
AD-SBICRD,"Dear SBI Cardholder, payment of Rs. 12428.00 for your SBI Credit Card has been successfully processed. ref no : JSM25762960358.",1508913461000,1
AD-SBICRD,"Dear Cardholder, Please note we at SBI Card or our associates will NEVER ASK for your CVV,PIN,OTP or Internet Password. Never share such information with anyone",1509541669000,0
AD-SBICRD,"Your SBI card statement for OCT-2017 has been delivered on 27-10-2017 to your mailing address.If not received,SMS BNRS to 5676791 from your registered mobile number.",1509593820000,1
AD-SBICRD,"Dear SBI Cardholder, due to system upgrade you will not be able to access Visa Airport lounges on Thursday, 9th November '17 between 1am and 5am. We sincerely regret the inconvenience caused",1510147640000,0
AD-SBICRD,"Rs.259.00 was spent on your SBI Card no. ending XX8687 at WWW SWIGGY IN on 21 Nov 17. Remaining credit limit: Rs.2,886.87.",1511278118000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.2,886.87. Kindly clear your card outstanding to avoid transaction declines.",1511278119000,0
AD-SBICRD,Your Statement Dt 20/11/2017 has been dispatched. Total amt due of Rs 9574 or Min Amt of Rs 1753 is payable by 10/12/2017  -SBI Card. Click here https://Bitly.com/Payeasy  to pay your SBI Card bill in simple steps.,1511322601000,1
AD-SBICRD,"Rs.252.00 was spent on your SBI Card no. ending XX8687 at WWW SWIGGY IN on 22 Nov 17. Remaining credit limit: Rs.2,634.87.",1511364626000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.2,634.87. Kindly clear your card outstanding to avoid transaction declines.",1511364627000,0
AD-SBICRD,"Rs.457.00 was spent on your SBI Card no. ending XX8687 at WWW SWIGGY IN on 25 Nov 17. Remaining credit limit: Rs.2,177.87.",1511594735000,1
AD-SBICRD,"Dear SBI Cardholder, you have consumed 80% of your credit limit. Current available limit on your card is Rs.2,177.87. Kindly clear your card outstanding to avoid transaction declines.",1511594737000,0
AD-SBIOTP,082474 is your One Time Password for online purchase of Rs 12428.00 at SBICARD thru State Bank Debit Card ending 6185. Don't share this with anyone,1508913063000,0
AD-SBRWDZ,"173593 is your OTP (One Time Password) for State Bank Rewardz. It is valid for 20 minutes. For security reasons, do not share this password with others.",1503676024000,0
AD-SBYONO,"Banking, Shopping, Investment & more. Have you tried the new YONO by SBI, exclusive soft launch for staff. To download YONO App Click on  https://goo.gl/ccfchV  (For Android) & https://goo.gl/X6WDiX  (For iOS) or log on to Yonosbi.com.",1508848206000,0
AD-SBlCAP,"BSE CASH PREMIUM

Buy """"FUNNY"""" BSE CODE """"539169""""

CMP 13.37 BTST 14 SL 13

Buy Min """"25000"""" QTY Now",1506589409000,0
AD-SMTRWD,"Dear Loyal Shopper, Spencer's Smart Rewards Program is changing from 1-Sept. We will provide you exciting offers, customized coupons and a lot more. Consequently, you will not accrue loyalty points on purchases from 1-Sept. Thank you for your continued support. T&C",1502978565000,0
AD-SMTRWD,"The more you buy, the more you save! 
Buy your monthly groceries now 
AND
Get 50% off & more on 500+ products. 
Shop online now @ https://goo.gl/sMZkio ,T&C.",1503814760000,0
AD-SMTRWD,"Monthly Buys Weekend Special @Spencer's Kolkata. Get Aashirvaad Multigrain Atta 1kg + Sugar 1kg @Re.1 on purchase of Food & Grocery worth Rs.1999. You can also buy Online@ https://goo.gl/yzmxjU ,T&C",1504329528000,0
AD-SMTRWD,"Monthly Buys Wknd @Spencer's Kolkata.
Upto 30% OFF on Color Cosmetics.
Buy Sugar@42/kg.
Buy 2 Mahakosh Soyabean 1L@75/pkt & Get Sunrise Mustard Powder 40g@Re.1.
20% OFF on select Biscuits. (Buy 5/more).
You can also buy online@ https://goo.gl/sd9ESx ,T&C",1504930040000,0
AD-SMTRWD,"Wednesday Offers @Spencer's Kolkata.
Buy Fruit & Veg worth 149 & Get Potato@5/kg.
Buy Tomato@39/kg (min 1kg), Onion @27/kg (min 1.5kg), Patal/Bhindi @19/kg.T&C",1505275829000,0
AD-SMTRWD,"Today@Spencer's Kolkata.
Tomato@45/kg
Apple Shimla@99/kg
Onion@29/kg (min 1.5kg -max 3kg/bill)
Shop Fruit & Veg worth 149 & Get Potato@6/kg (max 2kg/bill).
T&C",1505879481000,0
AD-SMTRWD,"Celebrate Bhai Phota with amazing offers @Spencer's Kol. Buy Onion@35/kg, Apple Shimla@89/kg, Kiwi 2 or more@19/pc, Any 2+1 kitted deo & get extra 10% OFF.T&C",1508558770000,0
AD-SMTRWD,"Wonder Weekend @Spencer's Kolkata.

Flat 50% OFF on Loose Stainless Steel.

Flat 15% OFF on Nivea & Vaseline 400ml Body Lotion.

Shop 2Bme Apparel worth Rs.1999 & Get bedsheet worth Rs.1199 for Rs.99 ONLY.

Fresh Norwegian Salmon available @1590/kg.

Buy 3pc Kiwi @19/pc.

T&C",1509168024000,0
AD-SMTRWD,"Monthly Buys @Spencer's Kol.

Loose Sugar@42/kg

India Gate Regular Choice Basmati Rice 5kg+Dhara Mustard Oil 5L+Sugar 2kg@869

More Offers@ goo.gl/9vGYLB ,T&C",1509768440000,0
AD-SMTRWD,"Wednesday Offers@Spencer's Kolkata.

Tomato@49/kg.
Chicken Whole Cleaned@149/kg.
Cauliflower@19/pc.
Parval@35/kg.
Cabbage@25/kg.

More Offers@ goo.gl/XDpGMG ,TC",1510113510000,0
AD-STAXlS,"Buy Funny Software Ltd (539169) CMP 14.32 TGT 17,19,21 SL 14 . (Dividend paying and Fundamental Software company) also Recommended by Experts",1507176287000,0
AD-STAXlS,"Multibagger for Investors

Buy 20000 Shares of ATHARV ENTERPRISES LTD (530187)
CMP 1.94 TGT 3,5,7 In This month with No SL

100% Daily Upper FREEZE",1508143772000,0
AD-STAXlS,"Multibagger for Investors

Buy 20000 Shares of ATHARV ENTERPRISES LTD (530187)
CMP 1.93 TGT 3,5,7 In This month with No SL

100% Daily Upper FREEZE",1508145981000,0
AD-SWIGGY,Your order no. #1103415894 for Rs. 565 is expected to arrive in the next 52 mins. Thanks for using Swiggy. Track your order here: http://swig.gy/DCTWW9,1503243745000,1
AD-SWIGGY,Your order #1103415894  has been delivered. Thanks for using Swiggy. Issues? Reach out to us at https://goo.gl/gnwkwK,1503246994000,1
AD-SWIGGY,Your Swiggy order no. #1108148037 for Rs. 246 is expected to arrive in the next 49 mins. Track your order here: http://swig.gy/C232Q9,1505925126000,1
AD-SWIGGY,Your Swiggy order #1108148037 was delivered under 30 mins! Thanks for using Swiggy. Loving Swiggy? Rate us on https://goo.gl/kv2oSM,1505926677000,1
AD-SWIGGY,Your Swiggy order 1109117456 of Rs. 488 will be delivered within 44 min. It is eligible for On-Time guarantee. Track: http://swig.gy/LV75LI,1506442589000,1
AD-SWIGGY,Your order #1109117456 has been delivered! We hope you enjoyed the Swiggy Assured experience. Feel free to write to us at support@swiggy.in for any issues.,1506444703000,1
AD-SWIGGY,Your Swiggy order no. #1109554068 for Rs. 330 is expected to arrive in the next 42 mins. Track your order here: http://swig.gy/OP8VOT,1506698163000,1
AD-SWIGGY,Your order #1109554068 was delivered earlier than expected! Thanks for using Swiggy. Issues? Reach out to us at www.swiggy.com/support,1506700263000,1
AD-SWIGGY,Your order #1112544035  has been delivered. Thanks for using Swiggy. Issues? Reach out to us at https://goo.gl/gnwkwK,1508173192000,1
AD-TEAMEE,Thank you for ordering at TE-A-ME Teas. We have received your order TEAMED-5626 and it is under processing. Your order is expected to be shipped within 1 business day.,1505930260000,0
AD-UOSNET,"RITU has invited you to use Facebook without internet on your Mobile Phone. Dial *325*88# to access Facebook now.Breaking News dial *325*11#
",1502872156000,0
AD-UOSNET,"Easy way of using Facebook! Dial *325*11# & do unlimited chat ,Send Messages, , Update Status, also get celebrity update through pagelike.
",1503395539000,0
AD-UOSNET,Login to Facebook without internet. Dial *325*88# toll free,1504009810000,0
AD-UOSNET,"Unlimited Facebook without internet, 24*7. Dial *325*88#",1504272998000,0
AD-VISION,"Dear Aspirant, join Hindi medium Open Session on Analysis of UPSC Mains 2017 GS Paper 1 & 2, 26 Nov, 2PM & 27th Nov, 5PM at Vision IAS Classroom, 1st floor, 39-40, Outram lane, GTB Nagar, Delhi. Join Session : GS Paper 1 - goo.gl/dxG6iW & GS Paper 2 - goo.gl/ADqzJo . Also Live webcast at www.visionias.in",1511608870000,0
AD-WLGAIN,"MULTIBAGGER 2017 : BUY """" ECS BIZTECH LTD (540063) """" IN BSE CMP : 21.80 (+5%) BTST TARGET : 22.90 THIS WEEK TARGET : 27. SHORT TERM TARGET : 50+ SL 20",1511248295000,0
AD-WLGAIN,"OUR MULTIBAGGER CALL HITS TGT OF 22.80 GIVEN YESTERDAY.(10% UP IN 2 DAYS)

BUY MORE 5000 QTY OF ECS (540063) ABOVE 23.00 FOR SURE BTST TGT OF 25. 50+ IN MONTH.",1511412642000,0
AD-WOMOMO,"WOW MOMO CHILDREN'S DAY OFFER BUY2 GET2 for students
Call 033 40501212
Behala 23971122/ howrah 69464444/ PARK ST 69461111/ BALYGUNG 69462222/ TOLLY 40072244
T&C",1510639920000,0
AD-WoMOMO,WOW! MOMO offers BUY2 & GET2 on delivery today.Call 03340501212. Behala-23971122/howrah- 69464444/PARK ST-69461111/BALYGUNG-69462222/TOLYGUNG-40072244.T&C Apply,1509346708000,0
AD-ZERODA,"ZERODHAR PREMIUM PICK 

BACK TO BACK UPPER FREEZE IN OUR CALL BUY 15000 QTY of """"FUNNY SOFTWARE LTD (539169)"""" IN BSE.

CMP 13.63 TGT 15,17,19 SL 13",1506656936000,0
AD-ZERODA,"ZERODHAR PREMIUM PICK 

BUY 15000 QTY of """"FUNNY SOFTWARE LTD (539169)"""" IN BSE.

CMP 13.61 TGT 15,17,19 SL 13",1506659216000,0
AD-ZERODA,"ZERODHAR PREMIUM PICK 

BACK TO BACK UPPER FREEZE IN OUR CALL BUY 15000 QTY of """"FUNNY SOFTWARE LTD (539169)"""" IN BSE.

CMP 13.63 TGT 15,17,19 SL 13",1506667347000,0
AD-ZERODA,"ZERODHAR PRIMIUM PICK 

DAILY UPPER FREEZE ON OUR CALL BUY 10000 QTY OF ?FUNNY SOFTWARE LTD (539169)"""" IN BSE

CMP 13.90 TGT 15,17,19 SL 13",1507017656000,0
AD-ZERODA,"ZERODHAR PRIMIUM PICK 

DAILY UPPER FREEZE ON OUR CALL BUY 10000 QTY OF ?FUNNY SOFTWARE LTD (539169)"""" IN BSE

CMP 13.90 TGT 15,17,19 SL 13",1507017090000,0
AD-ZERODA,"ZERODHAR PRIMIUM PICK 

DAILY UPPER FREEZE ON OUR CALL BUY 10000 QTY OF """"FUNNY SOFTWARE LTD (539169)"""" IN BSE

CMP 13.90 TGT 15,17,19 SL 13",1507019671000,0
AD-ZODIRE,"INVEST LESS EARN BIG 

BUY ASHIRWAD CAPITAL (512247) CMP 4.98 FOR SURE TGT OF 10,12,15 SL 4

DIVIDENT PAYING FUNDAMENTAL COMPANY HAVING GREAT FUTURE AHED",1505807992000,0
AD-ZODIRE,"Cash Premium BTST 

Buy 10000 shares of FUNNY (539169) On upper freeze for sure BTST TGT of 13 -15  SL 12

www.zodiresearch.in",1506418469000,0
AD-ZODIRE,"Cash Premium BTST 

Buy 10000 shares of FUNNY (539169) On upper freeze for sure BTST TGT of 14 -15  SL 12

www.zodiresearch.in",1506502564000,0
AD-ZODIRE,"Hidden Gem MULTIBAGGER : Buy ASHIRWAD CAPITAL (512247) @ CMP For Sure TGT of 15 SL 4.50

Dividend Paying Fundamental Company Has A Great Future Ahead",1507520968000,0
AD-ZOMATO,"Take a break from boring office canteen food!

Order your favourite food online on Zomato - get 20% OFF with promo code FOOD

Order now: https://goo.gl/ayPKRW",1502954436000,0
AD-ZOMATO,"Monday blues? Fight with them your favourite foods!

Order food online on Zomato. Get 20% OFF on your 1st order with code FOOD

Order now: https://goo.gl/ayPKRW",1503324230000,0
AD-ZOOMER,"Zero deposit is back! Now book Self-Drive in Bangalore without paying our usual 5K security deposit. Hurry,limited period offer! Drive Now: bit.ly/2uL9F5W",1502963833000,0
AD-ZOOMER,Self-Drive for Pandal Hopping without the worry of parking your Zoomcar. Book now: bit.ly/2wgN3XH & park at any of these locations: bit.ly/2fx9Afz,1506411256000,0
AD-ZOOMER,Stop postponing that Roadtrip! Head out & explore freedom with Self-Drive! Get 20% OFF on your first booking. Use Code: OCTBR20. Book Now: bit.ly/2xV5KU8,1507029959000,0
AD-ZRODHA,"Dear Trader, Our support/sales IVRs are disrupted due to primary and backup telecom outages owing to flash floods in Bangalore. More info: goo.gl/iTxaqV",1502848545000,0
AD-ZRODHA,Yes Bank goes ex-split on 21 Sep 2017. Avg price and P&L of your holdings & F&O positions will get affected. Read more here: http://bit.ly/yesbanksplit,1505926080000,0
AD-eBayin,"HURRAY, your Diwali bonus is here! Use coupon 2017DIWALI & enjoy flat 20% off on your shopping. Shop NOW on https://goo.gl/NXgWuG. T&C apply.",1508298652000,0
AD-eBayin,"Dear Customer, please do not divulge any sensitive personal information to anyone via email/phone calls, eBay India doesn't ask for such information. Thank you.",1509599915000,0
AD-eBayin,Hot deals starting at Rs. 99 ONLY! Use code HOTDEALS4U to get EXTRA 25% off + 15% cashback* with PhonePe. Shop now on https://goo.gl/4A82L7. T&C apply,1510981037000,0
